train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.17089851200580597,0.9609375,4,162,,
0.11337384581565857,0.984375,4,163,,
0.17574217915534973,0.96875,4,164,,
0.1707601398229599,0.9609375,4,165,,
0.08545026928186417,0.96875,4,166,,
0.1153348833322525,0.96875,4,167,,
0.10723145306110382,0.9765625,4,168,,
0.11381508409976959,0.96875,4,169,,
0.12666749954223633,0.9375,4,170,,
0.1533975452184677,0.9609375,4,171,,
0.1356206238269806,0.953125,4,172,,
0.16523094475269318,0.9453125,4,173,,
0.12556789815425873,0.984375,4,174,,
0.08279326558113098,0.984375,4,175,,
0.14983300864696503,0.96875,4,176,,
0.11877678334712982,0.953125,4,177,,
0.1444128304719925,0.9453125,4,178,,
0.10256354510784149,0.984375,4,179,,
0.06274151802062988,0.9765625,4,180,,
0.06697377562522888,1.0,4,181,,
0.1494508981704712,0.9765625,4,182,,
0.09618307650089264,0.984375,4,183,,
0.12896697223186493,0.953125,4,184,,
,,4,185,0.09674305468797684,0.9765625
